product_id,customer_id,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,postcode,state,property_valuation
17,1650,0,1,5,3,0,1,1362.99,57.74,44,137,7,2,0,0,16,4217,2,1
22,203,0,1,5,0,0,0,60.34,45.26,71,133,8,3,0,1,11,2085,1,11
62,1575,0,1,0,0,0,0,478.16,298.72,82,102,2,3,0,0,17,2153,1,11
22,1047,0,1,5,0,0,0,60.34,45.26,39,107,0,0,0,0,11,2871,1,7
14,3081,1,1,0,0,2,1,1842.92,1105.75,61,120,7,2,0,1,9,3024,0,6
22,232,0,1,5,0,0,0,60.34,45.26,94,22,2,3,0,0,12,2145,1,9
6,1629,0,1,2,0,2,0,227.88,136.73,46,107,0,3,0,0,14,4413,2,5
0,2990,1,1,2,0,2,0,227.88,136.73,65,58,8,2,0,0,8,2066,1,12
88,2731,1,1,3,0,0,0,1198.46,381.1,74,37,2,3,0,1,1,2196,1,10
99,2095,1,1,2,0,0,0,1227.34,770.89,69,46,4,0,0,0,8,3136,0,9
79,3440,0,1,3,0,0,0,1555.58,818.01,18,143,4,3,0,0,5,2221,1,12
9,887,1,1,3,0,0,2,1216.14,1082.36,55,4,4,2,0,0,1,2830,1,4
60,1522,1,1,4,0,2,2,1977.36,1759.85,57,17,0,3,0,0,7,2176,1,9
3,726,1,1,1,0,0,1,2091.47,388.92,69,71,1,3,0,1,10,2766,1,8
80,1594,0,1,2,3,1,0,1073.07,933.84,62,150,3,3,0,0,7,2100,1,10
0,3197,1,1,3,1,0,0,544.05,376.84,83,54,1,2,0,0,14,2031,1,8
89,1390,1,1,4,0,0,1,1812.75,582.48,74,56,2,2,0,1,1,3082,0,7
22,416,1,1,5,0,0,0,60.34,45.26,14,129,7,3,0,1,1,4552,2,4
94,1093,0,1,4,0,0,1,1635.3,993.66,63,40,7,0,0,0,5,2216,1,10
27,55,1,1,1,0,0,0,499.53,388.72,48,17,0,0,0,1,7,2029,4,10
0,3129,1,1,0,1,0,0,416.98,312.74,44,20,3,2,0,1,11,4702,2,2
32,1950,1,1,4,0,0,0,642.7,211.37,27,151,4,0,0,1,19,2795,1,6
62,1103,1,1,0,0,2,0,1024.66,614.8,76,67,0,2,0,1,20,2154,1,10
82,2445,1,1,3,0,2,0,1148.64,689.18,46,53,2,0,0,0,18,2280,1,8
86,928,0,1,3,1,2,1,774.53,464.72,61,41,7,2,0,1,18,3158,0,8
69,1184,0,1,4,1,0,0,792.9,594.68,89,66,1,3,0,0,13,2017,1,9
74,2155,0,1,5,0,0,0,1228.07,400.91,24,96,7,3,0,0,14,3214,0,3
66,1191,1,1,4,1,1,2,590.26,525.33,20,100,7,3,0,1,1,2044,1,10
96,3325,1,1,4,0,0,1,1635.3,993.66,80,93,4,2,0,0,1,2870,1,2
22,543,0,1,5,0,0,0,60.34,45.26,9,35,2,0,0,1,17,2307,1,4
18,489,1,1,0,0,0,0,575.27,431.45,18,88,2,3,0,1,4,3550,3,4
25,1886,0,1,4,1,0,0,1538.99,829.65,35,48,6,0,0,0,18,2567,1,9
86,1274,0,1,2,0,0,0,235.63,125.07,12,120,4,3,0,0,20,4512,2,7
90,2464,1,1,3,0,1,0,363.01,290.41,78,69,2,3,0,0,6,2573,1,8
10,2627,0,1,5,3,0,0,1466.68,363.25,7,178,2,3,0,1,12,2753,1,7
90,3119,1,1,0,0,1,0,945.04,507.58,13,4,7,2,0,0,19,4118,2,9
79,1288,1,1,3,0,0,0,1555.58,818.01,51,2,0,0,0,1,18,4306,2,7
94,884,1,1,4,0,0,1,1635.3,993.66,11,168,3,3,0,0,17,3191,0,10
37,588,1,1,2,0,1,0,1793.43,248.82,15,31,5,3,0,0,11,2630,1,1
48,2910,3,1,5,0,0,0,1762.96,950.52,15,12,1,3,0,1,12,3184,0,10
38,1695,1,1,1,0,0,1,2091.47,388.92,11,54,7,2,0,1,4,2112,1,8
99,652,0,1,1,1,1,2,1720.7,1531.42,62,3,0,2,0,1,1,3850,3,3
82,2661,1,1,4,1,0,0,1538.99,829.65,59,19,0,2,0,1,12,2770,1,7
77,2914,0,1,3,1,0,1,1240.31,795.1,76,65,1,0,0,1,11,2763,1,9
66,2331,0,1,4,1,1,2,590.26,525.33,48,130,0,3,0,1,10,2567,1,8
11,3479,0,1,4,0,2,0,1274.93,764.96,39,4,6,3,0,0,13,3095,0,9
19,2084,0,1,2,1,2,1,12.01,7.21,6,4,6,3,0,1,17,4127,2,2
71,445,1,1,0,0,2,1,1842.92,1105.75,91,8,0,3,0,0,5,3008,0,5
44,2889,0,1,5,0,0,0,1769.64,108.76,55,23,7,3,0,1,8,3064,0,5
34,2799,1,1,3,1,2,1,774.53,464.72,80,47,7,3,0,1,18,2200,1,9
47,67,0,1,1,1,1,2,1720.7,1531.42,67,151,2,3,0,0,18,2230,4,10
23,1549,1,1,3,2,1,2,688.63,612.88,87,4,0,0,0,1,4,2148,1,7
53,3352,0,1,2,0,0,0,795.34,101.58,14,187,4,0,0,0,1,3056,0,5
53,2347,0,1,4,0,2,0,1274.93,764.96,79,64,7,2,0,0,11,2049,1,12
98,3080,1,1,2,0,0,0,795.34,101.58,87,106,0,2,0,0,10,3939,0,8
23,2222,0,1,3,2,1,2,688.63,612.88,20,22,0,3,0,0,14,2145,1,6
77,2334,0,1,3,1,0,1,1240.31,795.1,30,6,1,0,0,0,5,3106,0,10
86,579,0,1,2,0,0,0,235.63,125.07,89,104,1,3,0,0,12,2097,1,10
6,2574,0,1,2,0,2,0,227.88,136.73,73,4,4,3,0,0,4,2470,1,3
54,561,1,1,5,0,0,0,1292.84,13.44,99,137,7,3,0,0,12,2560,1,8
80,1725,1,1,1,0,0,1,1469.44,596.55,80,42,4,2,0,1,16,2323,1,7
95,2552,0,1,4,0,0,1,569.56,528.43,1,4,4,0,0,1,17,2214,1,9
14,2586,0,1,1,0,0,2,1386.84,1234.29,10,137,0,3,0,1,13,2032,1,8
46,3375,0,1,2,0,1,0,1793.43,248.82,37,56,0,2,0,1,6,2216,1,10
54,832,1,1,5,0,0,0,1292.84,13.44,30,138,2,3,0,0,14,4114,2,3
0,3145,1,1,6,4,3,3,1281.6,0,17,17,0,2,0,1,7,2010,1,7
92,292,0,1,5,0,0,2,1415.01,1259.36,42,47,7,0,0,1,9,4151,2,8
30,388,1,1,0,0,2,0,748.17,448.9,53,4,0,3,0,1,11,3805,0,8
33,3218,1,0,4,0,0,2,1311.44,1167.18,38,71,8,3,0,1,22,4503,2,4
74,3313,1,1,5,0,0,0,1762.96,950.52,10,4,3,2,0,1,5,2768,1,10
59,835,0,1,0,0,0,1,1061.56,733.58,85,98,4,3,0,1,9,2192,1,10
75,1158,1,1,4,3,0,1,1873.97,863.95,85,133,7,3,0,1,19,3038,0,4
1,611,1,1,4,0,0,0,1403.5,954.82,58,123,4,3,0,1,16,4551,2,8
0,1039,1,1,2,0,0,0,235.63,125.07,24,4,7,2,0,1,15,2454,1,4
34,3029,0,1,3,1,2,1,774.53,464.72,85,40,4,3,0,0,13,2230,1,10
42,207,3,1,2,1,0,2,1810,1610.9,9,4,7,3,0,0,7,4113,2,8
95,511,0,1,2,3,1,0,1073.07,933.84,92,110,1,2,0,0,10,2428,1,3
69,2605,1,1,3,1,0,1,1240.31,795.1,50,152,1,2,0,1,18,3618,0,1
55,823,1,1,1,1,0,1,1894.19,598.76,91,43,4,0,0,0,9,2156,1,11
26,2928,1,1,5,0,0,0,1992.93,762.63,92,192,7,3,0,0,5,2044,1,10
74,1177,1,1,5,0,0,0,1228.07,400.91,47,6,1,0,0,1,6,2150,1,8
77,167,1,1,5,0,0,0,1769.64,108.76,95,4,1,2,0,1,17,4352,2,6
27,1042,0,1,1,0,1,0,1057.51,154.4,0,36,4,2,0,1,11,2216,1,11
99,33,0,1,2,0,0,0,1227.34,770.89,44,9,7,0,0,1,11,2170,4,9
48,3174,0,1,5,0,0,0,1762.96,950.52,67,99,0,0,0,0,9,2040,1,12
96,392,1,1,5,1,1,2,1172.78,1043.77,38,179,3,3,0,0,13,3228,0,8
54,1124,0,1,5,0,0,0,1292.84,13.44,36,172,1,0,0,1,9,2118,1,11
40,2711,1,1,2,0,2,0,1458.17,874.9,52,166,1,0,0,0,6,2095,1,11
55,2653,0,1,1,1,0,1,1894.19,598.76,80,6,1,0,0,0,1,3931,0,8
90,2117,1,1,3,0,1,0,363.01,290.41,76,75,1,0,0,0,3,2090,1,12
51,2397,0,1,2,0,2,0,2005.66,1203.4,33,50,2,0,0,1,4,2142,1,7
0,1577,0,1,2,0,2,0,227.88,136.73,87,94,4,2,0,0,10,2118,1,11
47,1329,1,1,1,1,1,2,1720.7,1531.42,65,93,7,3,0,0,11,3940,0,7
40,2882,0,1,2,0,2,0,1458.17,874.9,62,85,4,3,0,0,9,4115,2,3
14,1407,1,1,1,0,0,2,1386.84,1234.29,43,32,4,3,0,1,9,3015,0,10
0,1591,0,1,6,4,3,3,1220.66,0,4,72,4,3,0,1,14,2073,1,12
30,2940,1,1,0,0,2,0,748.17,448.9,83,40,7,0,0,1,14,4114,2,3
19,1239,1,1,2,1,2,1,12.01,7.21,9,4,7,3,0,1,17,4122,2,7
85,1832,1,1,5,0,0,0,752.64,205.36,53,78,4,3,0,1,12,4701,2,3
18,1520,1,1,0,0,0,0,575.27,431.45,95,4,2,3,0,0,19,2190,1,10
35,984,1,1,1,0,1,0,1057.51,154.4,89,90,4,0,0,0,16,3111,0,7
54,1858,0,1,5,0,0,0,1807.45,778.69,30,143,4,2,0,1,11,2570,1,8
76,3363,0,1,5,1,1,2,1172.78,1043.77,25,98,4,2,0,1,3,4825,2,5
12,1168,1,1,5,0,0,0,1231.15,161.6,44,16,1,0,0,0,18,3442,0,8
50,959,1,1,5,0,0,2,175.89,131.92,3,3,7,0,0,1,21,2033,1,9
74,2837,1,1,5,0,0,0,1228.07,400.91,81,4,2,3,0,0,10,3181,0,8
93,1672,1,1,5,0,0,0,1065.03,230.09,21,102,6,0,0,1,9,2217,1,11
90,3063,0,1,3,0,1,0,363.01,290.41,74,114,0,0,0,0,2,4509,2,6
84,177,1,1,4,1,0,0,792.9,594.68,25,22,0,2,0,0,4,2333,1,5
48,1687,1,1,5,0,0,0,1762.96,950.52,16,4,4,0,0,1,8,2031,1,12
78,2980,1,1,4,0,0,1,1765.3,709.48,27,109,4,3,0,0,4,3181,0,6
87,1483,1,1,4,0,2,0,1179,707.4,55,133,9,3,0,1,14,2263,1,10
13,2894,0,1,0,0,0,0,1163.89,589.27,91,87,0,3,0,1,22,4818,2,4
69,212,1,1,4,1,0,0,792.9,594.68,21,2,6,0,0,0,1,4503,2,4
45,2772,0,1,0,0,0,0,441.49,84.99,15,7,3,0,0,1,13,2750,1,9
81,133,1,1,3,0,0,2,586.45,521.94,12,107,0,3,0,1,16,4744,2,1
35,249,0,1,4,0,0,0,1403.5,954.82,65,53,6,2,0,0,9,2204,1,11
0,2919,1,1,0,0,0,0,71.49,53.62,47,179,0,2,0,1,8,4121,2,9
50,1785,1,1,5,0,0,2,175.89,131.92,23,1,1,3,0,0,19,3046,0,8
15,154,1,1,3,0,1,0,958.74,748.9,90,42,7,3,0,0,11,2227,1,8
70,3408,1,1,1,0,2,0,495.72,297.43,10,137,4,3,0,0,18,4178,2,8
100,664,1,1,1,0,0,2,1386.84,1234.29,38,81,1,2,0,0,4,4870,2,5
60,1506,0,1,4,0,2,2,1977.36,1759.85,21,4,3,3,0,0,17,2223,1,8
85,2890,1,1,5,0,0,0,752.64,205.36,64,69,7,0,0,1,20,2018,1,11
18,1581,1,1,0,0,0,0,575.27,431.45,26,141,8,3,0,0,13,2251,1,6
58,1700,0,1,2,1,0,0,1280.28,829.51,28,98,4,2,0,1,14,4352,2,6
95,2353,1,1,4,0,0,1,569.56,528.43,93,65,1,0,0,1,12,2262,1,6
69,3477,0,1,4,1,0,0,792.9,594.68,90,92,0,0,0,1,7,2261,1,7
70,386,1,1,1,0,2,0,495.72,297.43,63,133,8,3,0,0,5,2749,1,8
27,66,1,1,1,0,1,0,1057.51,154.4,46,46,8,2,0,0,1,2217,4,10
33,1422,0,0,4,0,0,2,1311.44,1167.18,31,36,4,0,0,1,16,2769,1,10
93,253,1,1,5,0,0,0,1065.03,230.09,82,6,1,3,0,1,1,2340,1,7
92,312,1,1,5,0,0,2,1415.01,1259.36,44,2,0,0,0,1,6,2216,1,10
84,2717,0,1,1,1,0,0,290.62,215.14,31,12,1,3,0,0,13,2580,1,5
92,2015,0,1,5,0,0,2,1415.01,1259.36,6,65,1,0,0,0,7,2230,1,9
99,2958,0,1,2,0,0,0,1227.34,770.89,10,127,4,0,0,1,14,2529,1,8
90,1494,1,1,3,0,1,0,363.01,290.41,46,95,7,3,0,1,7,2307,1,5
0,1390,1,1,2,0,2,0,227.88,136.73,74,56,2,2,0,1,1,3082,0,7
9,3170,0,1,2,1,0,0,742.54,667.4,67,103,5,3,0,0,11,3138,0,8
94,1884,0,1,4,0,0,1,1635.3,993.66,19,4,4,3,0,1,17,2096,1,12
99,3320,1,1,1,1,1,2,1720.7,1531.42,16,36,4,2,0,0,6,3109,0,10
77,2318,1,1,3,1,0,1,1240.31,795.1,30,94,4,3,0,1,6,3205,0,10
81,799,0,1,3,0,0,2,586.45,521.94,39,90,6,3,0,1,0,2756,1,8
75,579,1,1,4,3,0,1,1873.97,863.95,89,104,1,3,0,0,12,2097,1,10
92,1564,0,1,5,0,0,2,1415.01,1259.36,42,87,2,3,0,0,16,2076,1,10
52,2635,1,1,2,1,0,0,1280.28,829.51,45,48,2,3,0,0,14,3279,0,8
64,3230,0,1,1,0,0,1,1469.44,596.55,31,8,0,3,0,0,12,3029,0,5
38,3081,0,1,1,0,0,1,2091.47,388.92,61,120,7,2,0,1,9,3024,0,6
22,652,1,1,0,0,0,0,575.27,431.45,62,3,0,2,0,1,1,3850,3,3
44,371,1,1,5,0,0,0,1769.64,108.76,7,91,0,3,0,0,7,3215,0,4
73,2238,0,1,0,0,0,0,1945.43,333.18,96,100,2,3,0,1,14,3079,0,9
38,1440,1,1,1,0,0,1,2091.47,388.92,19,150,0,2,0,1,12,2749,1,9
73,1870,1,1,0,0,0,0,1945.43,333.18,24,106,7,0,0,0,9,4059,2,9
4,65,1,1,4,0,2,0,1129.13,677.48,21,71,0,0,0,1,15,2153,4,10
74,1935,0,1,5,0,0,0,1228.07,400.91,72,143,7,3,0,0,9,2170,1,8
16,1278,1,1,3,0,2,2,1661.92,1479.11,14,16,1,0,0,0,2,4370,2,4
38,1476,1,1,0,0,0,0,1577.53,826.51,25,32,7,0,0,1,20,2290,1,4
51,1272,1,1,2,0,2,0,2005.66,1203.4,2,4,4,0,0,0,17,4503,2,5
7,33,1,1,1,1,1,0,980.37,234.43,44,9,7,0,0,1,11,2170,4,9
3,3045,0,1,1,0,0,1,2091.47,388.92,52,52,0,0,0,1,2,4511,2,1
63,1372,1,1,0,0,0,0,1483.2,99.59,44,191,4,0,0,0,17,3198,0,8
0,962,1,1,2,0,2,0,227.88,136.73,49,47,7,2,0,1,17,3147,0,8
26,2225,1,1,5,0,0,0,1992.93,762.63,45,24,1,0,0,0,19,4570,2,4
30,1089,1,1,0,0,2,0,748.17,448.9,90,9,3,0,0,0,12,3136,0,9
75,1959,1,1,4,3,0,1,1873.97,863.95,3,100,1,3,0,1,16,4152,2,9
92,1431,0,1,5,0,0,2,1415.01,1259.36,29,63,0,0,0,1,17,2750,1,9
72,821,0,1,3,0,0,0,360.4,270.3,41,68,0,3,0,1,7,2530,1,8
0,784,0,1,2,1,2,1,12.01,7.21,10,37,6,2,0,1,22,3201,0,6
28,2986,0,1,3,0,0,2,1216.14,1082.36,60,4,0,3,0,0,13,2199,1,9
50,912,1,1,5,0,0,2,175.89,131.92,37,10,2,3,0,1,19,2211,1,10
9,188,1,1,3,0,0,2,1216.14,1082.36,54,30,3,2,0,1,13,2220,1,11
32,854,1,1,4,0,0,0,642.7,211.37,35,152,7,0,0,0,2,3031,0,7
16,2946,0,1,3,0,2,2,1661.92,1479.11,14,4,3,3,0,1,7,3148,0,10
1,3142,0,1,4,0,0,0,1403.5,954.82,98,98,4,3,0,0,6,2036,1,9
59,2953,1,1,5,0,0,2,1415.01,1259.36,45,60,1,2,0,1,8,3037,0,7
31,323,1,1,4,0,0,0,230.91,173.18,54,92,1,3,0,1,7,4210,2,9
31,3213,0,1,4,0,0,0,230.91,173.18,27,4,9,0,0,1,16,3079,0,11
52,3111,3,1,2,1,0,0,1280.28,829.51,42,41,0,3,0,1,4,2112,1,11
0,3102,0,1,6,4,3,3,1061.92,0,37,14,3,0,0,0,2,2323,1,6
59,759,0,1,5,0,0,2,1415.01,1259.36,89,1,1,2,0,0,13,2227,1,10
4,1310,1,1,0,0,0,0,1483.2,99.59,38,55,4,2,0,1,13,4164,2,9
15,2923,0,1,3,0,1,0,958.74,748.9,46,82,7,0,0,1,4,2440,1,2
0,1821,1,1,0,0,0,0,100.35,75.26,89,118,5,2,0,1,15,2540,1,9
52,2371,1,1,0,1,0,1,1777.8,820.78,22,3,4,2,0,1,8,2099,1,10
77,951,1,1,3,1,0,1,1240.31,795.1,44,31,5,3,0,0,1,2570,1,9
12,2654,1,1,5,0,0,0,1231.15,161.6,83,137,9,3,0,0,13,2210,1,10
73,44,0,1,0,0,0,0,1945.43,333.18,63,31,5,0,0,1,17,4670,2,2
63,1132,0,1,0,0,0,0,1483.2,99.59,99,105,0,0,0,1,9,3076,0,7
28,1521,0,1,3,0,0,2,1216.14,1082.36,49,40,0,0,0,1,22,2567,1,10
26,3399,1,1,5,0,0,0,1992.93,762.63,95,107,0,3,0,0,2,2120,1,9
16,685,0,1,3,0,2,2,1661.92,1479.11,28,92,6,3,0,0,0,2463,1,4
48,2573,1,1,5,0,0,0,1762.96,950.52,72,0,7,3,0,0,10,2233,1,9
45,44,1,1,0,0,0,0,441.49,84.99,63,31,5,0,0,1,17,4670,2,2
69,1990,0,1,3,1,0,1,1240.31,795.1,9,101,0,2,0,0,0,2567,1,8
3,724,0,1,1,0,0,1,2091.47,388.92,7,20,0,3,0,1,4,2190,1,8
81,2944,1,1,3,0,0,2,586.45,521.94,45,54,4,0,0,0,7,2119,1,10
0,2121,1,1,6,4,3,3,1502.93,0,35,48,0,3,0,1,22,3012,0,8
45,84,1,1,0,0,0,0,441.49,84.99,78,57,7,3,0,1,14,2086,4,11
98,1706,0,1,2,0,0,0,795.34,101.58,32,4,0,2,0,1,10,2036,1,11
91,1707,1,1,5,0,1,0,642.31,513.85,18,52,0,2,0,0,7,4105,2,8
35,392,0,1,1,0,1,0,1057.51,154.4,38,179,3,3,0,0,13,3228,0,8
76,2214,0,1,5,1,1,2,1172.78,1043.77,52,4,4,2,0,1,8,2505,1,8
22,3209,1,1,5,0,0,0,60.34,45.26,10,70,4,0,0,0,15,4053,2,7
22,2073,1,0,0,0,0,0,575.27,431.45,87,4,4,2,0,1,10,3175,0,8
2,156,1,1,0,0,0,0,71.49,53.62,23,52,0,3,0,1,11,3191,0,11
100,1893,1,1,3,1,0,0,1036.59,206.35,25,33,7,3,0,0,5,4350,2,4
79,1972,1,1,3,0,0,0,1555.58,818.01,12,4,6,3,0,1,2,2018,1,8
8,3470,1,1,0,1,0,2,1703.52,1516.13,56,60,1,0,0,1,6,3121,0,11
48,2861,0,1,5,0,0,0,1762.96,950.52,4,108,0,3,0,1,4,4154,2,9
64,1623,1,1,4,0,2,2,1977.36,1759.85,29,117,5,2,0,1,2,3264,0,1
7,1696,0,1,4,0,0,2,1311.44,1167.18,48,126,5,2,0,0,2,2153,1,10
58,2629,0,1,2,1,0,0,1280.28,829.51,60,119,5,2,0,0,19,2000,1,9
9,767,0,1,3,0,0,2,1216.14,1082.36,70,178,4,2,0,0,11,2148,1,8
74,2146,0,1,5,0,0,0,1228.07,400.91,75,4,7,3,0,0,13,2234,1,10
32,1260,1,1,4,0,0,0,642.7,211.37,92,137,3,3,0,0,9,4702,2,2
43,740,0,1,0,0,0,0,1151.96,649.49,9,4,0,0,0,0,6,4810,2,2
97,2217,0,1,0,0,0,1,202.62,151.96,98,17,0,3,0,0,16,4421,2,2
25,199,0,1,4,1,0,0,1538.99,829.65,61,42,1,3,0,1,21,2138,1,8
4,2866,1,1,0,0,0,0,1483.2,99.59,10,4,1,2,0,0,7,2750,1,7
42,3331,1,1,2,1,0,2,1810,1610.9,18,26,0,3,0,0,8,3219,0,3
10,124,0,1,0,0,0,0,1945.43,333.18,27,189,1,2,0,1,5,3074,0,8
2,627,1,1,4,1,1,2,590.26,525.33,24,4,7,2,0,0,10,4123,2,5
55,668,1,1,1,1,0,1,1894.19,598.76,61,42,1,3,0,0,7,2066,1,9
62,2620,0,1,0,0,0,0,478.16,298.72,26,70,4,3,0,0,1,2190,1,10
53,1221,1,1,4,0,2,0,1274.93,764.96,75,47,1,2,0,1,14,2020,1,9
23,3361,1,1,3,2,1,2,688.63,612.88,68,38,3,3,0,1,9,2176,1,9
3,153,0,1,1,0,0,1,2091.47,388.92,73,31,5,3,0,1,12,2747,1,8
19,108,0,1,1,2,1,0,574.64,459.71,4,4,7,2,0,0,3,2750,4,8
22,1094,0,1,0,0,0,0,575.27,431.45,48,110,1,2,0,0,19,4074,2,7
30,788,0,1,0,0,2,0,748.17,448.9,62,66,1,3,0,0,11,2141,1,9
0,2389,0,1,2,1,2,1,12.01,7.21,18,2,2,2,0,0,7,2758,1,8
0,2109,0,1,0,0,0,0,100.35,75.26,14,139,1,2,0,1,18,2261,1,8
17,2885,0,1,0,0,2,0,1024.66,614.8,70,111,0,3,0,1,4,2761,1,8
81,321,0,1,3,0,0,2,586.45,521.94,58,152,7,3,0,0,18,4503,2,5
37,1002,0,1,2,0,1,0,1793.43,248.82,65,40,7,3,0,1,18,3127,0,12
82,412,0,1,4,1,0,0,1538.99,829.65,65,4,6,2,0,0,19,4558,2,3
69,3500,0,1,4,1,0,0,792.9,594.68,71,4,5,0,0,0,17,2100,1,10
45,1539,0,1,0,0,0,0,441.49,84.99,3,46,7,3,0,1,16,2160,1,9
69,2537,1,1,4,1,0,0,792.9,594.68,8,133,7,0,0,1,12,2046,1,11
99,829,1,1,1,1,1,2,1720.7,1531.42,84,61,0,2,0,1,2,3218,0,8
14,1164,1,1,1,0,0,2,1386.84,1234.29,97,6,1,3,0,1,17,3142,0,9
38,672,0,1,1,0,0,1,2091.47,388.92,53,20,2,2,0,0,12,2800,1,1
33,2411,0,1,2,1,0,2,1810,1610.9,0,26,0,2,0,0,13,2041,1,12
79,1986,0,1,3,0,0,0,1555.58,818.01,53,4,2,3,0,0,16,2170,1,8
36,607,1,1,0,0,1,0,945.04,507.58,55,110,1,3,0,0,15,2041,1,11
17,938,1,1,0,0,2,0,1024.66,614.8,18,26,2,3,0,0,7,3037,0,7
90,1255,1,1,3,0,1,0,363.01,290.41,5,4,1,0,0,0,11,2478,1,9
59,335,0,1,0,0,0,1,1061.56,733.58,20,88,7,0,0,0,8,3223,0,6
71,1277,0,1,0,0,2,1,1842.92,1105.75,26,123,7,3,0,1,9,4380,2,1
56,1218,1,1,2,0,0,0,183.86,137.9,12,4,7,3,0,1,7,3037,0,7
19,467,1,1,2,1,2,1,12.01,7.21,51,171,3,0,0,0,15,2050,1,9
87,1123,0,1,4,0,2,0,1179,707.4,50,4,3,3,0,0,13,2573,1,7
51,1430,0,1,2,0,2,0,2005.66,1203.4,86,169,4,3,0,1,3,2759,1,8
62,2547,0,1,0,0,0,0,478.16,298.72,91,66,1,3,0,1,14,4503,2,4
43,3441,1,1,3,0,0,0,1555.58,818.01,44,39,4,2,0,1,20,3034,0,9
61,249,1,1,3,0,0,2,586.45,521.94,65,53,6,2,0,0,9,2204,1,11
1,762,0,1,4,0,0,0,1403.5,954.82,91,54,7,3,0,1,22,2560,1,8
6,843,1,1,2,0,2,0,227.88,136.73,80,115,4,0,0,1,9,2166,1,10
31,2949,0,1,4,0,0,0,230.91,173.18,68,4,9,3,0,0,17,3175,0,5
95,383,0,1,4,0,0,1,569.56,528.43,37,103,7,0,0,0,14,4170,2,8
11,3163,1,1,4,0,2,0,1274.93,764.96,38,54,8,0,0,0,19,2151,1,10
38,2784,1,1,0,0,0,0,1577.53,826.51,6,55,4,3,0,0,13,4157,2,7
57,1961,0,1,5,3,0,1,1890.39,260.14,10,83,7,3,0,1,15,2075,1,11
8,590,1,1,0,1,0,2,1703.52,1516.13,85,23,1,3,0,1,11,2036,1,11
95,2464,0,1,4,0,0,1,569.56,528.43,78,69,2,3,0,0,6,2573,1,8
60,343,0,1,4,0,2,2,1977.36,1759.85,76,141,3,0,0,0,13,2126,1,11
66,2316,1,1,4,1,1,2,590.26,525.33,79,45,0,0,0,1,11,3223,0,6
36,1973,0,1,0,0,1,0,1289.85,74.51,52,181,0,2,0,0,5,2153,1,10
61,649,0,1,2,0,1,0,71.16,56.93,23,39,0,3,0,1,10,2560,1,8
61,1522,1,1,2,0,1,0,71.16,56.93,57,17,0,3,0,0,7,2176,1,9
65,1602,1,0,5,0,0,0,1807.45,778.69,68,22,2,3,0,0,15,2777,1,9
49,1629,0,1,1,1,0,0,533.51,400.13,46,107,0,3,0,0,14,4413,2,5
46,2349,1,1,2,0,1,0,1793.43,248.82,23,8,9,2,0,0,3,2360,1,1
89,2106,0,1,4,0,0,1,1812.75,582.48,91,89,0,2,0,1,13,2120,1,10
3,2007,1,1,1,0,0,1,2091.47,388.92,8,90,4,3,0,1,15,2537,1,8
54,897,1,1,5,0,0,0,1292.84,13.44,25,46,4,3,0,0,11,2153,1,10
71,2016,1,1,0,0,2,1,1842.92,1105.75,89,8,2,0,0,1,1,2126,1,11
22,2800,1,1,5,0,0,0,60.34,45.26,29,52,0,3,0,0,2,2320,1,5
86,1204,0,1,2,0,0,0,235.63,125.07,12,92,4,0,0,1,16,2222,1,10
79,733,1,1,3,0,0,0,1555.58,818.01,25,4,4,3,0,0,13,2192,1,10
64,2604,0,1,1,0,0,1,1469.44,596.55,91,46,2,3,0,1,7,3185,0,9
27,1864,0,1,1,0,0,0,499.53,388.72,45,133,2,3,0,0,18,4511,2,7
1,498,0,1,4,3,0,1,1873.97,863.95,58,114,4,2,0,1,10,2447,1,3
6,1471,3,1,2,0,2,0,227.88,136.73,88,4,0,3,0,0,15,2506,1,9
81,1242,0,1,0,0,0,0,1151.96,649.49,36,144,3,2,0,1,18,3806,0,7
59,1207,1,1,0,0,0,1,1061.56,733.58,30,119,1,3,0,0,1,2321,1,4
88,3039,0,1,3,0,0,0,1198.46,381.1,52,4,0,0,0,0,18,2763,1,8
78,486,1,1,4,0,0,1,1765.3,709.48,0,26,4,0,0,1,15,3141,3,7
17,3114,1,1,0,0,2,0,1024.66,614.8,48,82,6,3,0,1,18,2620,1,5
19,611,0,1,2,1,2,1,12.01,7.21,58,123,4,3,0,1,16,4551,2,8
74,1182,1,1,5,0,0,0,1228.07,400.91,84,96,6,3,0,1,7,2430,1,3
33,1362,0,1,4,0,0,2,1311.44,1167.18,20,46,4,0,0,1,15,3224,0,5
85,2731,1,1,5,0,0,0,752.64,205.36,74,37,2,3,0,1,1,2196,1,10
0,1013,0,1,2,0,0,0,183.86,137.9,53,83,2,2,0,0,17,2179,1,8
0,1390,1,1,0,0,0,0,478.16,298.72,74,56,2,2,0,1,1,3082,0,7
36,2966,0,1,0,0,1,0,945.04,507.58,81,110,1,3,0,1,5,2010,1,9
41,631,0,1,0,1,0,0,416.98,312.74,33,75,1,0,0,0,17,3076,3,8
41,609,0,1,0,1,0,0,416.98,312.74,32,142,1,3,0,0,1,2176,1,9
25,609,1,1,4,1,0,0,1538.99,829.65,32,142,1,3,0,0,1,2176,1,9
